    123.00     106.00      58.00      24.00      -0.40
    124.00     106.00      55.00      24.00      -0.43
    125.00     106.00      52.00      24.00       0.07
    126.00     106.00      49.00      24.00       0.42
    127.00     106.00      46.00      24.00       0.40
    128.00     106.00      43.00      24.00       1.26
    129.00     106.00      40.00      24.00       0.86
    130.00     106.00      37.00      24.00       1.34
    131.00     106.00      34.00      24.00       1.32
    132.00     106.00      31.00      24.00       1.32
    133.00     106.00      28.00      24.00       1.70
    134.00     106.00      25.00      24.00       1.26
    135.00     106.00      22.00      24.00       1.79
    136.00     106.00      19.00      24.00       1.29
    137.00     106.00      16.00      24.00       1.46
    138.00     106.00      13.00      24.00       1.11
    139.00     106.00      10.00      24.00       1.27
    140.00     106.00       7.00      24.00       0.99
    141.00     106.00       4.00      24.00       0.78
    142.00     106.00       1.00      24.00       0.64
    143.00     106.00      -2.00      24.00       0.02
    144.00     106.00      -5.00      24.00       0.21
    145.00     106.00      -8.00      24.00       0.51
    146.00     106.00     -11.00      24.00       0.96
    147.00     106.00     -14.00      24.00       0.98
    140.00      46.00     100.00      25.00      -0.06
    139.00      46.00      97.00      25.00       0.18
    138.00      46.00      94.00      25.00       0.89
    137.00      46.00      91.00      25.00       0.47
    136.00      46.00      88.00      25.00       0.60
    135.00      46.00      85.00      25.00       0.37
    134.00      46.00      82.00      25.00       0.38
    133.00      46.00      79.00      25.00       0.66
    132.00      46.00      76.00      25.00       0.30
    131.00      46.00      73.00      25.00       0.99
    130.00      46.00      70.00      25.00       1.92
    129.00      46.00      67.00      25.00       1.67
    128.00      46.00      64.00      25.00       1.37
    127.00      46.00      61.00      25.00       0.58
    126.00      46.00      58.00      25.00       0.61
    125.00      46.00      55.00      25.00       0.52
    124.00      46.00      52.00      25.00       0.74
    123.00      46.00      49.00      25.00       0.75
    122.00      46.00      46.00      25.00       0.25
    121.00      46.00      43.00      25.00       0.57
    120.00      46.00      40.00      25.00       0.46
    119.00      46.00      37.00      25.00      -0.38
    118.00      46.00      34.00      25.00       0.39
    117.00      46.00      31.00      25.00       1.45
    116.00      46.00      28.00      25.00       0.94
    115.00      46.00      25.00      25.00       0.26
    114.00      46.00      22.00      25.00       0.26
    113.00      46.00      19.00      25.00       0.10
    112.00      46.00      16.00      25.00       0.40
    111.00      46.00      13.00      25.00       0.48
    110.00      46.00      10.00      25.00       0.41
    109.00      46.00       7.00      25.00       0.70
    108.00      46.00       4.00      25.00       1.21
    107.00      46.00       1.00      25.00       1.55
    106.00      46.00      -2.00      25.00       0.82
    105.00      46.00      -5.00      25.00       1.52
    104.00      46.00      -8.00      25.00       1.20
    103.00      46.00     -11.00      25.00       0.79
    102.00      46.00     -14.00      25.00       0.61
    132.00      94.00     100.00      26.00      -1.67
    132.00      95.00      97.00      26.00      -2.37
    132.00      96.00      94.00      26.00      -1.67
    132.00      97.00      91.00      26.00      -1.55
    132.00      98.00      88.00      26.00      -1.63
    132.00      99.00      85.00      26.00      -1.55
    132.00     100.00      82.00      26.00      -0.84
    132.00     101.00      79.00      26.00      -1.34
    132.00     102.00      76.00      26.00      -1.26
    132.00     103.00      73.00      26.00      -0.93
    132.00     104.00      70.00      26.00      -1.01
    132.00     105.00      67.00      26.00       0.15
    132.00     106.00      64.00      26.00       0.03
    132.00     107.00      61.00      26.00       0.28
    132.00     108.00      58.00      26.00       0.50
    132.00     109.00      55.00      26.00       0.18
    132.00     110.00      52.00      26.00       1.01
    132.00     111.00      49.00      26.00       1.14
    132.00     112.00      46.00      26.00       0.43
    132.00     113.00      43.00      26.00       0.67
    132.00     114.00      40.00      26.00       1.24
    132.00     115.00      37.00      26.00       0.67
    132.00     116.00      34.00      26.00       1.10
    132.00     117.00      31.00      26.00       1.04
    132.00     118.00      28.00      26.00       0.87
    132.00     119.00      25.00      26.00       1.29
    132.00     120.00      22.00      26.00       0.97
     44.00      37.00     100.00      27.00      -1.10
     45.00      37.00      97.00      27.00      -1.74
     46.00      37.00      94.00      27.00      -2.52
     47.00      37.00      91.00      27.00      -1.76
     48.00      37.00      88.00      27.00      -1.35
     49.00      37.00      85.00      27.00      -1.18
     50.00      37.00      82.00      27.00      -0.89
     51.00      37.00      79.00      27.00      -0.92
     52.00      37.00      76.00      27.00      -0.48
     53.00      37.00      73.00      27.00      -0.72
     54.00      37.00      70.00      27.00      -0.73
     55.00      37.00      67.00      27.00      -0.53
     56.00      37.00      64.00      27.00      -0.41
     57.00      37.00      61.00      27.00      -0.19
     58.00      37.00      58.00      27.00      -0.61
     59.00      37.00      55.00      27.00      -0.23
     60.00      37.00      52.00      27.00      -0.02
     61.00      37.00      49.00      27.00      -0.56
     62.00      37.00      46.00      27.00      -0.38
     63.00      37.00      43.00      27.00      -0.29
     64.00      37.00      40.00      27.00       0.16
     65.00      37.00      37.00      27.00      -0.56
     66.00      37.00      34.00      27.00      -0.83
     67.00      37.00      31.00      27.00      -1.31
     68.00      37.00      28.00      27.00      -1.24
     69.00      37.00      25.00      27.00       0.02
     14.00     117.00     100.00      28.00      -0.54
     15.00     117.00      97.00      28.00      -0.43
     16.00     117.00      94.00      28.00      -0.50
     17.00     117.00      91.00      28.00      -0.71
     18.00     117.00      88.00      28.00      -1.71
     19.00     117.00      85.00      28.00      -2.06
     20.00     117.00      82.00      28.00      -1.68
     21.00     117.00      79.00      28.00      -2.10
     22.00     117.00      76.00      28.00      -2.02
     23.00     117.00      73.00      28.00      -2.33
     24.00     117.00      70.00      28.00      -2.11
     25.00     117.00      67.00      28.00      -1.96
     26.00     117.00      64.00      28.00      -2.49
     28.00     117.00      58.00      28.00      -1.66
     29.00     117.00      55.00      28.00      -1.35
     30.00     117.00      52.00      28.00      -1.45
     31.00     117.00      49.00      28.00      -2.12
     32.00     117.00      46.00      28.00      -2.08
     33.00     117.00      43.00      28.00      -1.96
     34.00     117.00      40.00      28.00      -1.38
     35.00     117.00      37.00      28.00      -1.19
     36.00     117.00      34.00      28.00      -0.96
     37.00     117.00      31.00      28.00      -1.40
     38.00     117.00      28.00      28.00      -1.37
     39.00     117.00      25.00      28.00      -0.76
     40.00     117.00      22.00      28.00      -0.51
     41.00     117.00      19.00      28.00      -0.38
     42.00     117.00      16.00      28.00      -0.75
     43.00     117.00      13.00      28.00      -0.31
     44.00     117.00      10.00      28.00      -0.13
     45.00     117.00       7.00      28.00      -0.29
     46.00     117.00       4.00      28.00      -1.00
     47.00     117.00       1.00      28.00      -1.21
     48.00     117.00      -2.00      28.00      -0.99
     49.00     117.00      -5.00      28.00      -1.17
    144.00      87.00     100.00      29.00      -0.96
    143.00      87.00      97.00      29.00      -1.49
    142.00      87.00      94.00      29.00      -0.58
    141.00      87.00      91.00      29.00      -0.69
    140.00      87.00      88.00      29.00      -1.06
    139.00      87.00      85.00      29.00      -0.84
    138.00      87.00      82.00      29.00      -1.34
    137.00      87.00      79.00      29.00      -0.01
    136.00      87.00      76.00      29.00      -0.62
    135.00      87.00      73.00      29.00      -0.67
    134.00      87.00      70.00      29.00       0.10
    133.00      87.00      67.00      29.00       0.24
    132.00      87.00      64.00      29.00      -0.17
    131.00      87.00      61.00      29.00       0.59
    130.00      87.00      58.00      29.00       1.43
    129.00      87.00      55.00      29.00       0.24
    128.00      87.00      52.00      29.00       1.20
    127.00      87.00      49.00      29.00       1.14
    126.00      87.00      46.00      29.00       0.92
    125.00      87.00      43.00      29.00       1.25
    124.00      87.00      40.00      29.00       0.83
    123.00      87.00      37.00      29.00       0.26
    122.00      87.00      34.00      29.00       1.02
    121.00      87.00      31.00      29.00       0.42
    120.00      87.00      28.00      29.00       0.78
    119.00      87.00      25.00      29.00       1.15
    118.00      87.00      22.00      29.00       0.39
    117.00      87.00      19.00      29.00       0.66
    116.00      87.00      16.00      29.00      -0.02
    115.00      87.00      13.00      29.00       0.16
    114.00      87.00      10.00      29.00       0.51
    113.00      87.00       7.00      29.00       0.68
    112.00      87.00       4.00      29.00       0.38
    111.00      87.00       1.00      29.00       1.03
    110.00      87.00      -2.00      29.00       0.73
    109.00      87.00      -5.00      29.00       0.91
    108.00      87.00      -8.00      29.00       0.73
